DATE,OPERATING_SYSTEM,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SOURCE_TABLE,SE%,ORDER_PER_CART,UPGRADES,CART_ABANDON,CHECKOUTS,USERS,TIME_SPENT_PER_VISIT,MV,ATC%,VISITS,UNITS,REVENUE,CVR%,CRASHES,LAUNCHES,QV%,ATC,MV%,SITE_SEARCH,INSTALLS,UNIQUE_VISITORS,ORDERS,QV,PRODUCT_VIEWS,AOV
2025-05-10 00:00:00.000,macOS,Television,Other Links,Debit Card,F5,app_data_source_3,5.57,1.64,15.52,2.27,153.45,982.37,11.87,909.11,79.19,2717.41,153.23,4883.02,15.61,16.35,461.64,4.19,50.01,93.93,60.3,28.36,1889.41,37.95,862.35,7762.91,128.669828722
2025-03-17 10:00:00.000,macOS,Set-top Box,Video,Debit Card,S4,app_data_source_3,1.21,5.9,64.43,19.14,100.95,1479.16,10.1,146.19,40.7,1406.78,287.35,4866.57,77.54,27.94,299.8,36.1,144.21,60.01,62.55,179.53,621.7,182,378.55,8879.6,26.739395604
2025-04-26 18:00:00.000,Windows,Other,Display,Debit Card,S3,app_data_source_2,43.59,1.28,84.18,34.52,116.81,4627.42,10.11,169.37,87.01,3808.72,56.83,600.34,44.76,49.5,429.55,38.33,495.75,36.58,110.85,25.47,1022.97,141.14,148.63,3994.22,4.253507156
2024-02-04 18:00:00.000,macOS,Tablet,Social Media Campaigns,Credit Card,S1,app_data_source_2,90.61,2.31,86.81,63.62,70.04,4909.91,18.52,225.52,25.86,642.88,411.59,2094.06,83.35,8.04,969.92,46.69,468.94,48.62,155.48,18.14,558.98,22.93,130.21,2988.43,91.324029655
2024-03-28 17:00:00.000,Windows,Mobile Phone,Gen AI Search,GPay,F5,app_data_source_3,97.55,8.6,77.93,39.64,127.9,1254.27,18.55,308.6,92.48,2611.98,213.74,4885.33,5.07,2.68,624.96,71.09,77.05,80.32,235.25,427.37,1064.83,71.12,874.97,8099.11,68.691366704
2025-06-11 09:00:00.000,Windows,Tablet,Video,Credit Card,S4,app_data_source_3,22.67,8.43,76.53,64.48,134.88,3008.33,15.27,132.17,25.64,1117.47,266.14,3355.89,30.86,9.84,924.12,80.09,294.3,33.11,462.3,264.55,611.92,150.89,39.37,8298.61,22.240638876
2024-01-09 18:00:00.000,iOS,Mobile Phone,QR code,Bank Transfer,F2,app_data_source_2,59.39,0.69,67.26,108.26,189.34,3932.76,4.47,560.61,7.39,1525.33,246.65,3112.02,95.02,49.68,69.35,70.28,144.24,43.96,407.74,38.02,1410.85,178.2,857.12,5700.32,17.463636364
2023-01-17 09:00:00.000,Linux,Mobile Phone,Gen AI Search,Debit Card,F5,app_data_source_3,41.08,9.06,57.7,134.3,287.93,314.82,12.4,633.52,62.83,3001.47,190.11,3008.26,27.41,48.06,474.71,65.62,471.8,89.11,5.3,377.12,2481.71,149.18,500.97,3807.61,20.16530366
2024-11-11 12:00:00.000,Linux,Other,Display,Bank Transfer,S2,app_data_source_2,53.27,3.91,33.68,131.75,132.09,252.12,16.87,372.99,89.38,4041.33,127.54,3627.77,34.99,26.68,576.42,53.82,393.91,94.86,21.26,36.25,1545.59,155.39,284.84,763.36,23.346225626
2023-06-22 02:00:00.000,macOS,Television,Video,Rupay,F5,app_data_source_3,6.04,4.23,71.3,126.01,224.67,4837.62,16.07,464.93,31.98,79.3,408.13,4723.58,16.3,44.13,744.28,24.21,87.55,0.63,273.21,186.73,43.96,67.16,617.7,5424.33,70.333234068
2023-08-30 04:00:00.000,Linux,Tablet,Social Media Campaigns,Rupay,F1,app_data_source_3,86.51,2.95,58.13,130.49,85.5,3342.29,3.88,158.67,91.62,3297.05,477.34,1064.63,72.73,15.42,581.89,71.88,297.35,85.66,73.96,266.81,2486.04,260.97,275.88,6234.27,4.079511055
2023-03-22 04:00:00.000,macOS,Set-top Box,Display,GPay,F2,app_data_source_2,8.99,6.99,10.57,47.43,35.96,860.09,17.63,846.1,33.51,1483.84,24.37,671.19,99.21,11.73,255.58,53.17,329.76,97.97,225.11,94.28,1306.28,255.22,564,5093.64,2.629848758
2024-09-24 20:00:00.000,iOS,Other,Social Network Referrals,Debit Card,F2,app_data_source_2,13.01,3.83,99.42,1.01,83.74,3303.5,5.94,763.42,54.02,806.45,266.35,3047.32,96.15,33.43,84.61,20.27,458.23,49.76,447.23,317.25,2687.08,147.04,885,1873.99,20.724428727
2025-02-16 19:00:00.000,iOS,Television,Social Network Referrals,Rupay,S2,app_data_source_1,94.03,3.68,90.87,116.34,139.22,2375.05,7.9,363.39,21.27,3566.91,217.66,4586.4,31.97,12.01,37.33,72.42,41.14,78.86,334.38,303.02,490.91,166.42,883.83,2378.93,27.559187598
2023-12-12 02:00:00.000,macOS,Mobile Phone,Paid Search,GPay,F5,app_data_source_2,33.46,7.06,90.85,34.46,251.75,839.83,9.79,586.3,26.38,2390.31,203.11,1050.01,99.72,22.32,675.2,84.82,330.17,14.65,432.35,44.78,304.19,14.89,721.58,5142.52,70.517797179
2023-01-23 04:00:00.000,Windows,Tablet,Social Network Referrals,Bank Transfer,F2,app_data_source_2,36.23,1.25,0.45,13.98,71.3,2909.91,1.77,583.23,16.62,2626.2,27.73,2354.17,36.93,21.84,400.09,67.81,288.95,85.95,487.12,241.55,577.86,136.56,651.49,5000.62,17.239089045
2024-08-06 00:00:00.000,iOS,Tablet,Paid Search,Debit Card,F5,app_data_source_3,54.72,8.32,19.62,97.22,286.16,4179.72,14.39,795.43,40.02,1537.86,95.19,4764.66,68.77,42.2,864.63,37.19,474.82,64.39,18.16,381.66,1900.1,39.92,457.86,8766.62,119.355210421
2024-03-19 06:00:00.000,Windows,Television,Social Media Campaigns,GPay,S1,app_data_source_3,63.84,8.23,48.27,70.14,171.64,1193.79,5.62,506.89,71.49,4137.18,361.45,1946.87,3.22,33.33,327.89,44.11,109.38,20.48,224.11,190.65,1379.57,240.15,260.9,437.3,8.106891526
2025-07-10 20:00:00.000,iOS,Tablet,Gen AI Search,GPay,S2,app_data_source_1,53.38,2.45,66.45,24.93,143.32,4403.41,19.53,865.17,47.11,3811.83,50.95,4899.56,86.24,37.24,550.64,74.5,123.74,36.7,186.14,461.72,275.71,137.38,429.25,6182.24,35.664288834
2023-09-27 20:00:00.000,iOS,Tablet,Display,Debit Card,S1,app_data_source_2,9.28,9.97,45.63,7.62,152.71,3895.79,6.39,127.57,22.76,3624.13,119.15,1014.43,97.71,38.63,705.71,31.1,323.41,74.45,277.28,40.4,2551.26,133.29,631.39,4053.06,7.610698477
2024-08-04 21:00:00.000,iOS,Other,Paid Search,Debit Card,F1,app_data_source_2,46.02,1.82,80.58,92.48,121.13,3596.36,13.26,562.76,45.6,1359.28,68.18,2666.96,62.66,27.5,939.59,25.98,261.97,43.01,383.41,458.69,684.3,143.38,393.8,9457.62,18.600641652
2023-04-05 04:00:00.000,Android,Set-top Box,Gen AI Search,GPay,S1,app_data_source_3,75.63,4.63,29.26,146.8,245.15,818.87,19.36,886.01,26.7,2594.7,60.52,3590,97.24,15.77,939.27,1.86,497.68,0.5,496.04,95.24,1642.28,120.17,520.34,1230.05,29.874344678
2023-08-14 10:00:00.000,macOS,Other,Push Notification,Rupay,F5,app_data_source_2,57.15,7.47,51.64,31.37,51.7,2215.07,5.34,592.74,35.51,2538.09,229.31,1061.73,32.42,36.84,534.77,70.93,410.44,79.5,172.58,389.8,2888.78,43.44,707.28,186.05,24.441298343
2023-02-06 10:00:00.000,Android,Tablet,Push Notification,Rupay,F1,app_data_source_3,61.28,8.9,85.48,88.35,212.17,975.1,3.28,484.22,71.74,1209.46,369.69,3397.55,58.19,2.54,697.55,52.93,201.14,56.16,468.75,154.21,266.52,50.25,457.54,8828.54,67.612935323
2023-11-07 04:00:00.000,Linux,Mobile Phone,Video,GPay,S4,app_data_source_2,40.98,8.97,53.1,111.1,156.61,2412.63,14.64,627.46,30.54,4198.67,78.15,2478.93,9.47,21.65,934.1,72.11,213.06,51.68,210.52,291.58,451.96,95.55,206.46,8029.13,25.943799058
2023-07-27 12:00:00.000,Windows,Tablet,Social Media Campaigns,GPay,S3,app_data_source_2,97.04,1.1,0.24,133.43,29.25,4196.74,9.72,705.63,27.69,4899.14,488.62,3185.84,68.17,28.89,56.27,62.5,254.73,16.77,116.94,33.42,2184.34,165.5,358.78,1231.44,19.24978852
2025-06-14 08:00:00.000,Linux,Tablet,Social Network Referrals,Bank Transfer,S4,app_data_source_1,16.25,6.9,78.51,90.35,250.73,4284.9,1.31,37.68,49.93,327.81,289.24,994.39,8.52,31.09,901.62,82.2,40.95,10.52,275.42,5.28,2956.96,214.69,754.63,3187.26,4.631748102
2025-02-28 15:00:00.000,macOS,Tablet,Video,Bank Transfer,F1,app_data_source_3,38.81,7.52,31.67,88.72,183.19,4908.35,16.56,777.22,21.58,556.23,257.42,4523.87,92.14,18.27,259.46,78.12,115.48,23.66,357.39,419.66,2847.62,105.77,200.86,6774.59,42.770823485
2023-11-16 07:00:00.000,iOS,Other,Other Links,Debit Card,F5,app_data_source_1,22.22,8.44,60.91,122.17,60.31,413.38,10.08,348.48,76.55,3145.86,150.75,4166.55,19.75,48.84,447.48,37.89,295.02,0.25,426.36,152.03,324.39,127.56,753.62,1861.88,32.663452493
2024-11-07 01:00:00.000,Windows,Television,Display,Credit Card,S3,app_data_source_2,60.75,0.04,9.19,119.44,271.2,909.82,7.31,264.41,68.03,4456.69,126.65,2448.27,27.6,25.39,826.92,33.48,131.1,30.91,271.64,0.02,2085.74,170.01,995.01,5786.21,14.400741133
2025-06-10 06:00:00.000,iOS,Television,Display,GPay,S1,app_data_source_1,31.75,2.74,31.06,127.89,37.37,1965.13,11.47,262.89,27.65,2452.98,294.43,3942.9,9.15,11.4,535.68,67.16,384.07,39.84,370.7,2.26,1853.85,34.74,785.71,5607.99,113.497409326
2023-06-06 08:00:00.000,Android,Set-top Box,Video,Bank Transfer,S1,app_data_source_1,85.31,4.29,67.39,45.74,90.24,4923.23,6.6,988.46,21.5,1480.83,386.42,2879.57,94.97,12.36,760.89,22.22,93.89,20.09,1.1,461.89,2789.79,121.05,47.98,4875.87,23.78826931
2024-02-18 00:00:00.000,macOS,Tablet,Social Media Campaigns,Bank Transfer,S2,app_data_source_2,27.39,4.07,87.39,143.08,276.24,563.89,12.49,124.31,39.05,3613.18,54.98,4881.64,10.74,6.31,39.24,21.81,455.09,68.05,66.82,144.3,825.09,193.18,25.66,8290.13,25.269903717
2025-05-20 23:00:00.000,Windows,Television,Display,Bank Transfer,S1,app_data_source_3,52.53,1.69,72.16,76.86,11.9,84.35,11.2,31.96,28.61,2086.11,158.73,244.6,83.97,28.1,894.84,55.34,337.66,3.63,423.8,465.3,2648.17,219,983.71,3809.04,1.116894977
2023-08-22 03:00:00.000,macOS,Other,Video,Rupay,S4,app_data_source_3,65.61,0.85,45.87,34.45,117.32,4504.5,5.31,340.42,66.9,302.21,129.58,991.67,45.3,1.08,302.45,68.92,84.1,63.58,136.44,353.18,2830.48,150.08,249.96,5902.9,6.607609275
2024-01-18 00:00:00.000,Android,Television,Other Links,Credit Card,S1,app_data_source_2,35.11,8.58,95.24,70.86,84.93,2643.18,17.62,228.03,97.26,3971.11,204.72,3443.24,77.6,13.8,824.82,45.8,488.77,75.32,142.98,239.12,2536.61,275.24,353.62,8196.71,12.509954948
2023-09-04 10:00:00.000,Windows,Other,Social Network Referrals,Credit Card,S1,app_data_source_2,96.08,1.67,6.46,98.67,204.94,4333.69,8.49,889.36,15.39,3339.15,458.84,4111.74,29.55,2.45,9.66,1.22,208.29,54.72,61.36,313.97,835.34,99.08,183.22,6680.31,41.499192572
2025-07-19 16:00:00.000,iOS,Other,Video,Bank Transfer,F1,app_data_source_1,57.16,8.76,30.74,92.88,97.47,136.88,4.26,15.61,38.98,781.52,49.77,1931.8,32.15,10.2,245.38,64.73,260.79,0.61,128.14,201.18,1036.56,229.92,238.15,5656.12,8.402052888
2025-03-01 11:00:00.000,iOS,Mobile Phone,Gen AI Search,Debit Card,S4,app_data_source_2,68.98,3.51,50.88,16.39,200.31,1233.83,3.58,161.82,3.11,4104.65,72.6,2485.24,87.15,7.37,92.89,15.66,7.14,41.61,377.77,26.72,1788.44,3.28,768.01,7865.35,757.695121951
2025-05-11 07:00:00.000,Android,Set-top Box,Social Media Campaigns,Credit Card,F5,app_data_source_1,12.63,3.25,17.82,24.56,84.98,4411.17,8.44,942.38,58.09,3707.8,379.71,4915.18,14.64,3.93,497.96,4.73,177.27,56.31,125.38,398.41,167.44,73.13,506.34,4520.53,67.211541091
2025-01-26 20:00:00.000,Linux,Tablet,Display,Rupay,F1,app_data_source_1,14.92,2.63,27.86,104.68,26.56,4616.98,17.94,443.68,59.07,4826.49,422.53,3177.06,6.95,1.86,669.26,84.03,32.67,31.68,273.87,194.22,2095.06,233.18,40.99,7209.39,13.624924951
2024-04-23 17:00:00.000,iOS,Set-top Box,Social Network Referrals,Credit Card,F1,app_data_source_2,61.71,7.58,52.76,75.56,241.11,1031.64,11.46,549.8,56.77,2870.41,6.99,3360.9,81.37,31.79,334.21,88.03,245.34,20.95,355.94,437.4,2145.34,263.74,616.5,5603.85,12.743231971
2023-06-10 10:00:00.000,macOS,Other,Social Network Referrals,GPay,S3,app_data_source_2,86.93,3.25,39.95,1.59,68.14,1578.9,14.4,36.63,81.85,307.06,403.88,814.66,77.95,7.94,239.74,88.9,272.84,6.58,24.34,38.86,1330.71,280.11,726.79,3486.03,2.908357431
2024-11-30 20:00:00.000,Linux,Set-top Box,Gen AI Search,Credit Card,F3,app_data_source_2,60.63,3.32,16.23,89.14,140.91,3397.08,6.13,454.66,89.97,525.95,431.8,1361.57,94.46,12.08,986.33,44,82.38,8.2,481.35,478.88,2150.16,6.83,645.46,9659.29,199.351390922
2023-04-01 14:00:00.000,Windows,Mobile Phone,Other Links,Rupay,F3,app_data_source_1,99.42,8.97,51.56,49.01,120.4,1343.92,17.81,251.42,98.97,4281.7,140.9,3328.94,35.09,24.27,205.48,71.26,10.94,70.11,263.84,22.32,2466.2,166.45,649.97,1729.13,19.999639531
2025-03-03 04:00:00.000,Windows,Tablet,Push Notification,GPay,S1,app_data_source_3,51.78,4.39,42.04,82.77,187.29,2188.67,8.94,743.55,46.93,2006.37,470.43,4074.79,57.5,39.9,374.48,56.47,63.66,66.33,12.67,117.78,1987.04,95.18,612.56,6309.53,42.81140996
2023-04-14 23:00:00.000,iOS,Set-top Box,Social Network Referrals,GPay,F3,app_data_source_1,9.26,9.39,88.52,25.92,78.54,4267.6,4.32,890.77,2.83,1824.9,319.86,819.22,55,3.74,567.97,23.49,297.86,35.24,474.01,250.6,47.01,221.09,498.32,474.21,3.705368854
2024-04-30 03:00:00.000,Android,Other,Gen AI Search,Credit Card,S4,app_data_source_3,1.54,0.83,25.25,39.55,130.97,1362.79,16.53,368.22,95.78,3075.05,444.8,2704.54,79.95,15.95,415.46,15.74,92.36,57.29,340.89,53.8,2163.83,267.25,470.55,7867.11,10.119887746
2024-07-21 20:00:00.000,Windows,Mobile Phone,Social Media Campaigns,Credit Card,F3,app_data_source_3,7.56,9.34,32.88,24.06,168.2,414.56,13.33,114.17,17.75,1869.88,17.55,720.03,63.65,9.25,763.56,34.28,157.29,36.28,361.3,170.38,2191.36,152.98,307.49,7155.48,4.706693685
2023-09-12 08:00:00.000,macOS,Tablet,Display,Debit Card,S3,app_data_source_2,7.67,2.45,67.88,17.47,170.76,3818.5,15.9,790.19,33.95,4735.83,218.57,2024.25,56.37,23.66,576.12,95.41,235.7,97.16,335.54,337.39,1741.4,193.98,263.02,5595.19,10.43535416
2024-10-10 04:00:00.000,Windows,Tablet,Social Network Referrals,Bank Transfer,F5,app_data_source_3,64.85,0.01,82.88,138.64,234.82,4600.1,18.17,571.38,22.84,3008.84,229.67,4888.82,19.32,14.57,587.55,66.81,230.79,24.47,243.46,447.36,1830.46,139.48,745.34,5623.62,35.050329796
2024-10-17 21:00:00.000,Windows,Television,Social Network Referrals,Credit Card,F1,app_data_source_3,55.35,5.72,87.87,19.2,124,1295.38,3.49,896.58,45.33,3037.41,176.25,2768.98,66.45,30.7,977.28,20.58,273.62,16.13,120.08,308.4,2980.63,204.77,272.92,902.36,13.522390975
2023-01-23 03:00:00.000,macOS,Set-top Box,Push Notification,Debit Card,F3,app_data_source_3,89.56,5.33,92.05,72.75,262.64,4135.78,5.66,258.83,97.06,4750.2,265.56,3465.41,0.65,31.83,367.25,27.25,292.69,61.76,316.48,19.14,1654.63,261.58,340.55,9089.64,13.247992966
2024-07-27 00:00:00.000,Android,Set-top Box,Social Media Campaigns,GPay,F2,app_data_source_3,24.49,9.02,43.01,121.56,189.67,1708.04,18.78,42.7,91.66,4435.76,99.73,1377.72,1.98,10.94,87.56,3.71,197.91,21.54,423.55,481.77,2718.11,116.61,240.81,986.06,11.814767173
2024-05-15 14:00:00.000,Linux,Set-top Box,Push Notification,Bank Transfer,S4,app_data_source_2,24.46,4.07,35.06,34.85,136.35,1157.79,17.52,308.27,74.29,2436.3,277.65,4362.89,28.44,7.22,45.66,50.33,168.14,89.1,212.91,128.61,1135.55,269.52,837.97,5509.96,16.18762986
2023-08-17 01:00:00.000,Windows,Set-top Box,Other Links,Debit Card,S3,app_data_source_1,5.27,2.12,8.34,19.25,195.02,4644,10.04,858.57,6.08,3248.96,481.04,2562.41,90.26,48.24,713.94,34.84,295.78,60.77,260.79,181.87,2249.56,222.86,365,173.12,11.497846181
2024-03-13 16:00:00.000,macOS,Set-top Box,QR code,Bank Transfer,F3,app_data_source_2,20.14,7.57,91.81,50.64,170.65,2074.18,10.94,21.11,36.83,4320.95,155.02,3991.6,53.33,13.66,406.59,36.35,195.93,58.92,316.57,318.63,1056.43,7.51,182.57,916.16,531.504660453
2024-02-28 19:00:00.000,Windows,Tablet,Other Links,Credit Card,S4,app_data_source_1,22.07,6.73,55.76,55.86,45.19,2255.24,5.47,230.47,40.74,2593.58,62.16,2629.16,27.95,36.63,132.29,14.22,48.95,56.59,43.78,276.91,247.28,136.98,756.34,4056.84,19.193750913
2025-01-11 23:00:00.000,Windows,Mobile Phone,Display,GPay,S4,app_data_source_3,96.86,3.41,32.3,5.16,150.41,760.58,5.83,519.08,84.93,1728.18,231.29,2596.43,17.89,1.08,919.84,62.23,390.64,10.09,7.65,354.71,1058.95,248.87,97.09,85.55,10.432876602
2025-05-07 09:00:00.000,macOS,Mobile Phone,Display,Debit Card,F1,app_data_source_1,51.55,7.25,47.75,100.61,26.88,1333.45,16.77,129.84,39.45,3457.91,91.09,1773.6,46.54,41.02,332.45,41.32,492.4,25.12,334.03,361.21,2540.95,11.8,498.39,741.35,150.305084746
2025-09-06 02:00:00.000,Windows,Other,QR code,GPay,S3,app_data_source_1,40.38,7.2,72.26,149.64,115.26,1546.86,19.79,427.25,34.36,3532.76,365.08,2741.74,26.24,35.13,103.64,10.61,143.09,98.79,293.64,218.29,2143.42,215.22,341.86,2272.28,12.739243565
2023-11-20 04:00:00.000,macOS,Tablet,Social Media Campaigns,GPay,F3,app_data_source_3,49.53,4.65,90.24,3.4,186.88,4128.81,15.86,934.08,30.24,907.73,195.86,1896.26,48.9,21.4,606.17,32.32,317.62,72.72,5.49,115.82,2907.63,128.07,950.02,4736.49,14.806433981
2025-04-01 12:00:00.000,Linux,Television,Video,Bank Transfer,S4,app_data_source_3,98.49,5,73.46,117.29,294.99,3325.62,6.5,740.29,0.4,1585.86,334.44,3060.09,1.27,20.06,614.4,32.68,317.48,57.76,134.04,436.37,896.99,70.3,443.44,4108.42,43.529018492
2023-03-08 04:00:00.000,iOS,Tablet,Social Network Referrals,Rupay,F1,app_data_source_3,63.33,3.54,97.39,62.6,124.45,3021.06,9.45,543.05,28.98,3333.09,141.84,1386.15,68.56,10.85,662.39,91.33,23.95,19.45,373.78,9.42,815.17,112.3,878.26,8426.47,12.343276937
2024-09-05 23:00:00.000,iOS,Television,Gen AI Search,Rupay,F5,app_data_source_2,65.69,3.07,34.79,147.09,187.48,3299.55,6.83,887.82,29.25,3592.5,245.98,2843.42,96.24,19.28,88.85,22.04,146.26,77.55,134.61,463.81,1900.18,286.7,280.28,3788.04,9.91775375
2023-03-01 08:00:00.000,Windows,Set-top Box,Other Links,Debit Card,F1,app_data_source_1,15.51,9.74,56.17,105.31,37.51,1298.15,10.58,775.41,89.91,3976.36,395.95,2930.47,84.1,28.87,7.21,41.42,342.38,50.51,400.14,259.26,2403.44,6.49,68.83,8166.03,451.536209553
2025-01-03 09:00:00.000,macOS,Television,Social Network Referrals,Debit Card,F1,app_data_source_1,79.96,5.99,79.76,54.63,299.2,2636.06,3.07,167.37,26,4840.28,309.13,2065.22,0.73,28.33,315.01,48.79,182.97,13.97,76.49,145.1,2271.46,115.96,204.99,9916.05,17.809761987
2023-04-14 13:00:00.000,Android,Tablet,QR code,GPay,S3,app_data_source_3,97.25,9.57,73.3,64.73,59.49,3864.42,18.57,280.87,11.26,2490.7,247.08,445.71,38.29,16.52,166.14,43.23,138.39,11.16,209.43,227.08,1265.84,178.52,693.25,2260.69,2.496695048
2024-02-01 07:00:00.000,Android,Other,QR code,Rupay,F3,app_data_source_2,57.33,3.98,24.53,54.86,76.45,1953.23,16.81,269.15,75.58,4224.56,284.03,344.26,99.7,21,368.49,10.81,244.44,65.48,250.61,175.04,609.91,94,455.53,9141.78,3.662340426
2025-09-03 07:00:00.000,Windows,Tablet,Push Notification,Rupay,S2,app_data_source_3,56.5,8.17,67.3,73.35,29.8,1544.62,8,185.81,34.43,1371.81,245.3,3570.71,15.49,36.85,48.73,28.85,37.14,56.8,441.55,488.78,1740.47,240.45,756.24,8217.16,14.850114369
2023-03-20 15:00:00.000,Linux,Mobile Phone,Gen AI Search,Credit Card,S2,app_data_source_3,44.39,5.46,55,121.91,136.24,581.77,8.56,42.19,86.03,864.91,477.36,4964.48,58.56,0.32,756.11,80.28,392.4,22.89,421.78,490.8,1370.91,23.27,664.56,931.1,213.342501074
2024-09-13 10:00:00.000,Android,Television,Social Network Referrals,Rupay,F1,app_data_source_1,88.08,3.04,64.82,137.41,56.75,2896.4,5.56,848.43,53.16,1942.19,270.16,1527.86,88.69,0.9,659.86,12.57,336.59,4.8,355.87,390.56,2838.56,216.52,964.82,5490.96,7.056438204
2024-07-19 16:00:00.000,Windows,Tablet,Push Notification,Bank Transfer,F1,app_data_source_2,34.24,8.62,71,4.76,65.45,3887.22,11.75,974.02,71.21,154.23,232.74,2458.04,85.89,7.16,328.4,63.09,420.67,26.81,7.08,380.36,1158.17,218.94,887.4,3239.85,11.227002832
2023-04-29 02:00:00.000,Windows,Set-top Box,Push Notification,Debit Card,S2,app_data_source_2,7.81,4.67,67.23,84.3,285.67,1576.4,11.63,405.13,92.01,3059.61,404.48,2589.49,90.59,35.85,208.06,96.52,114.19,40.41,108.93,186.93,2549.52,28.29,319.28,5161.75,91.533757511
2023-01-15 12:00:00.000,Windows,Other,Push Notification,Bank Transfer,F5,app_data_source_2,23.84,5.68,22.14,113.22,159.02,250.75,11.02,897.88,48.88,2477.21,1.44,853.71,0.68,5.38,594.77,64.43,121.69,53.63,373.98,295.29,1582.42,248.32,37.54,3660.28,3.437942977
2025-07-24 18:00:00.000,Linux,Set-top Box,Push Notification,Bank Transfer,F2,app_data_source_1,61.59,0.57,97.04,30.47,149.13,2261.16,16.68,859.65,34.43,3653.16,441.85,3162.07,84.08,24.79,673.18,10.88,394.47,61.6,245.16,238.22,2354.75,61.91,939.37,4578.15,51.075270554
2024-02-27 12:00:00.000,Linux,Tablet,Social Network Referrals,Credit Card,S4,app_data_source_3,18.54,5.5,19.8,63.54,60.6,4875.63,6.8,213.01,13.15,1723.76,74.39,3645.04,75.24,47.75,83.89,79.54,164.95,31.79,305.39,128.43,1138.23,229.39,522.49,8809.4,15.890143424
2024-11-11 12:00:00.000,iOS,Other,Display,GPay,S4,app_data_source_2,4.57,1.1,67.07,94.28,165.76,3139.33,4.92,731.89,39.16,4830.53,320.53,3063.74,97.54,41.58,869.72,29.55,37.73,58.25,202.21,47.45,764.74,79,374.35,8807.71,38.781518987
2025-01-31 15:00:00.000,Android,Mobile Phone,Social Media Campaigns,Debit Card,F1,app_data_source_3,88.86,9.08,28.16,37.27,254.74,4387.93,4.25,96.66,12.96,751.09,404.69,4946.8,30.86,37.05,508.09,95.89,21.55,45.78,489.35,233.41,2017.44,145.6,887.12,5806.43,33.975274725
2023-12-30 08:00:00.000,Linux,Tablet,Push Notification,GPay,S2,app_data_source_3,39.11,7.67,39.96,139.88,5.02,2603.37,12.97,326.84,53.07,1412.32,239.96,4235.83,82.81,14.8,910.83,36.07,485.5,83.65,156.48,172.1,243.93,63.68,682.18,9038.27,66.517430905
2023-04-11 12:00:00.000,macOS,Mobile Phone,Display,Bank Transfer,F1,app_data_source_1,47.71,6.6,50.78,84.28,5.37,4850.19,19.02,700.76,65.49,893.96,459.96,128.78,47.71,40.97,607.7,73.17,439.75,73.91,65.57,10.64,2170.08,73.87,394.2,7887.11,1.743332882
2024-01-19 10:00:00.000,Linux,Television,Social Network Referrals,Debit Card,F5,app_data_source_3,90.36,5.26,7.15,89.17,143.7,251.49,13.66,863.4,68.21,1505.2,270.07,4558.29,42.54,43.19,806.34,6.95,103.61,29.48,464.21,357.84,968.32,125.48,386.22,9668.98,36.326824992
2023-02-03 16:00:00.000,macOS,Mobile Phone,Social Media Campaigns,Debit Card,S3,app_data_source_3,6.24,3.88,19.46,145.75,15.74,4670.9,9.8,579.87,12.16,3039.3,415.48,2139.43,76.4,14.9,926.34,34.95,80.03,5.92,152.15,325.64,293.74,276.93,694.28,9050.88,7.725526306
2024-02-13 16:00:00.000,iOS,Television,QR code,Bank Transfer,F5,app_data_source_2,36.77,5.99,81,61.03,111.79,1118.59,16.62,609.77,35.47,2315.72,223.38,3016.39,78.6,42.46,108.27,18.93,300.54,74.27,112.11,422.22,39.33,48.3,511.72,8871.5,62.451138716
2024-03-11 03:00:00.000,Linux,Set-top Box,Social Media Campaigns,GPay,F3,app_data_source_3,56.84,0.17,5.03,72.21,263.64,4698.29,3.89,163.45,37.54,1431.07,90.11,716.58,4.77,25.81,135.71,67.48,482.2,32.94,420.37,486.02,2425.76,276.88,57.99,1914.83,2.588052586
2023-09-02 15:00:00.000,iOS,Television,Other Links,Credit Card,S2,app_data_source_1,60.06,3.77,3.76,31.44,144.5,927.92,19.55,310.16,94.42,3497.88,136.88,3920.55,36.94,20.86,641.74,94.13,460,39.56,237.49,353.52,2316.5,141.05,940.68,5187.25,27.795462602
2023-10-19 01:00:00.000,Android,Other,Video,Bank Transfer,F3,app_data_source_3,60.24,5.99,89.76,9.76,276.93,593,11.33,729.11,50.7,3997.14,21.37,4235.38,35.43,25.61,7.8,47.66,66.13,7.7,23.29,78.3,633.51,258.91,980.74,7627.79,16.358502955
2023-01-30 01:00:00.000,Windows,Other,Social Media Campaigns,Credit Card,S4,app_data_source_1,65.98,8.3,77.74,81.7,136.81,2853.89,3.21,334.47,44.99,1102.76,170.72,3539.25,19.64,44.37,156.17,45.86,82.32,16.64,291.41,42.8,1614.79,99.72,353.2,4505.77,35.491877256
2024-06-19 23:00:00.000,macOS,Other,Paid Search,Debit Card,F3,app_data_source_1,49.88,4.52,67.4,134.88,64.82,4584.5,16.26,531.86,64.58,3598.65,19.96,3164.08,0.19,17.55,907.97,85.94,415.8,54.3,161.39,100.66,645.15,79.76,797.87,4022.21,39.67001003
2024-01-08 18:00:00.000,Linux,Television,QR code,Credit Card,S1,app_data_source_1,57.45,3.14,12.47,130.51,171.59,2418.19,4.3,980.81,61.92,3606.9,142.03,4111.24,27.35,29.13,169.48,7.58,47.08,5.14,28.14,225.52,2869.14,285.22,929.85,9344.85,14.414276699
