DATE,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SE%,ORDER_LAST_TOUCH,CART_ADD_FIRST_TOUCH,CART_ADD_LAST_TOUCH,CART_ADD,TIME_SPENT_PER_VISIT,CHECKOUTS,SITE_SEARCH,MV,MV%,REVENUE,QV%,UNITS,PRODUCT_VIEWS,VISITS,UNIQUE_VISITORS,ATC%,ATC,ORDER_FIRST_TOUCH,ORDER,ORDER%,CART_ABANDON,AOV
2025-07-30 15:00:00.000,Mobile Phone,Social Media Campaigns,Debit Card,S2,53.07,190.29,54.61,111.74,16.43,12.51,294.97,63.89,857.58,48.33,1267.23,35.21,256.66,5265.24,3221.68,1118.74,91.57,231.02,29.04,153.85,47.3,20.93,8.23678908
2025-02-19 19:00:00.000,Television,QR code,Rupay,S2,50.88,113,100.03,44.01,373.06,4.31,210.22,279.2,338.79,43.75,899.72,46.99,257.72,6468.52,3375.27,1149.24,39.12,225.15,153.63,10.21,58.21,68.07,88.121449559
2023-07-11 00:00:00.000,Mobile Phone,Gen AI Search,Debit Card,F2,68.38,30.39,130.97,3.4,9.73,8.55,89.12,484.9,725.86,91.18,1876.78,38.6,173.18,7709.85,2271.42,901.54,30.91,240.83,113.53,27.37,4.08,4.48,68.570697844
2024-07-17 21:00:00.000,Television,Other Links,Debit Card,S4,37.08,31.42,3.29,76.2,248.17,18.54,17.49,371.68,584.04,6.64,323.95,65.09,107.33,4477.27,512.59,895.19,9.33,80.61,95.92,91.62,23.84,7.79,3.535800044
2023-05-14 22:00:00.000,Mobile Phone,Push Notification,GPay,F5,29.42,59.76,43.82,22.98,187.25,10.7,252.25,181.73,126.14,3.42,3086.99,47.02,385.83,9167.33,1869.81,1655.12,52.5,362.92,142.17,155.34,22.64,81.56,19.872473284
2024-09-26 07:00:00.000,Other,Display,Debit Card,S2,30.8,110.13,10.22,135.95,393.55,12.17,188.25,318.91,643.78,54.71,2437.81,92.45,150.88,4949.32,750,2653.04,25.31,472.88,146.15,186.85,21.61,82.15,13.046882526
2023-03-22 09:00:00.000,Set-top Box,Display,Credit Card,S1,21.6,130.83,55.13,27.42,387.3,19.81,171.67,191.4,245.83,21.07,1506.29,10.82,304.11,5014.58,1168.46,757.28,54.12,33.22,109.34,162.53,0.77,34.71,9.267765951
2024-08-10 12:00:00.000,Television,Video,Credit Card,F2,90.84,174.35,9.41,12.56,265.65,1.9,160.71,59.26,922.89,83.77,4794.75,50.71,37.15,5301.6,4208.36,2791.58,56.45,75.77,139.02,30.32,92.4,77.6,158.138192612
2024-07-19 18:00:00.000,Other,Display,Credit Card,F5,26.99,23.94,2.84,100.22,237.59,18.83,113.66,489.52,229.78,83.36,2378.58,25.94,182.09,8292.83,4837.23,2576.24,63.33,468.11,131.81,167.68,39.78,3.15,14.185233779
2025-06-18 23:00:00.000,Television,Paid Search,Credit Card,S1,87.17,55.76,11.15,79.99,320.98,2.9,292.96,48.58,385.8,20.83,750.55,29.19,483.88,4325.32,2583.72,2568.23,50.55,391.24,105.57,150.33,79.93,5.44,4.992682765
2024-07-06 11:00:00.000,Set-top Box,Social Network Referrals,Debit Card,S4,41.9,10.3,134.19,69.77,154.31,18.14,31.72,416.8,699.43,35.98,4719.59,78.17,346.81,1618.12,1281.2,1231.36,22.66,173.34,134.13,18.07,82.49,60.54,261.183729939
2023-02-03 01:00:00.000,Tablet,Push Notification,Bank Transfer,F3,98.47,2.42,80.47,100.75,9.72,13.67,268.63,253.75,482.89,81.8,2002.65,37.96,356.86,4566.23,3830.84,2738.19,88.08,380.19,103.76,65.99,31.31,138.89,30.347779967
2023-06-28 04:00:00.000,Mobile Phone,Push Notification,Bank Transfer,S1,0.06,50.89,101.65,33.94,324.52,3.67,87.93,66.78,166.06,48.81,2596.76,28.05,99.19,1695.14,1181.22,2503.38,40.21,133.53,136.08,111.05,67.91,138.68,23.383701036
2023-10-17 20:00:00.000,Set-top Box,Other Links,Credit Card,S2,22.92,93.55,61.56,14.56,61.39,12.34,113.93,151.67,748.53,88.31,1754.56,51.73,415.99,6125.88,1307.31,2128.82,54.31,27.64,187.51,59.12,29.94,29.22,29.677943166
2025-01-18 07:00:00.000,Other,Gen AI Search,Credit Card,F1,38.38,75.16,89.48,142.77,156.8,19.15,255.25,30.57,541.52,19.57,4032.2,53.45,497.8,9324.9,2263.17,2084.87,14.08,411.3,175.26,126.91,44.72,101.58,31.772121976
2023-06-05 17:00:00.000,Set-top Box,Gen AI Search,Bank Transfer,S4,91.82,63.51,103.58,119.2,284.03,7.82,142.34,365.12,196.12,86.7,4767.08,98.18,9.05,1672.18,2613.04,335.3,40.37,26.5,13.8,48.73,22.84,33.46,97.826390314
2023-02-05 00:00:00.000,Television,Video,Debit Card,S4,88.81,131.93,98.55,93.39,316.51,17.25,196.75,387.41,816.92,18.9,2320.32,38.23,279.36,8649.11,2657.36,136.21,16.37,352.64,167.91,132.24,36.43,17.21,17.546279492
2024-10-05 00:00:00.000,Other,QR code,Rupay,F1,25.1,62.62,29.06,149.9,32.83,14.12,100.26,299.83,816.05,32.56,2963.73,83.11,230.12,2434.27,4312.26,2340.57,5.51,224.23,52.43,119.05,40.74,51.65,24.894834103
2025-08-17 23:00:00.000,Tablet,Paid Search,Bank Transfer,F3,34.32,39.51,10.26,64.06,260.75,19.73,142.49,1.53,740.62,81.33,1409.29,80.95,224.06,5422.27,3274.69,1659.08,36.49,226.25,80.16,154.44,17.5,107.02,9.125161875
2023-11-26 02:00:00.000,Mobile Phone,Push Notification,Rupay,S4,50.49,88.4,102.11,97.27,113.02,2.49,137.06,108.77,771.1,61.22,4809.14,63.47,297.34,3106.22,245.38,2122.43,65.82,8.72,85.86,116.6,63.28,61.09,41.244768439
2023-12-12 10:00:00.000,Tablet,Push Notification,Rupay,F2,69.79,114.41,63.08,136.5,145.06,2.72,258.35,361.26,180.31,64.92,1744.89,10.29,457.2,1247,3191.95,2871,81.15,125.9,73.76,37.45,68.16,103.21,46.592523364
2023-06-10 16:00:00.000,Tablet,Video,Bank Transfer,F2,61.15,192.53,143.09,56.16,83.83,19.55,153.88,344.96,422.26,8.41,3650.32,20.73,333.31,8760.99,558.4,221.08,77.28,63.39,58.13,110.6,15.46,68.01,33.004701627
2023-04-29 22:00:00.000,Set-top Box,Paid Search,Bank Transfer,F1,79.43,18.25,31.28,141.55,190.45,7.05,209.7,137.52,454.3,10.15,131.86,89.81,382.34,5147.88,4033.35,2685.83,44.51,256.18,172.77,120.85,21.84,96.56,1.091104675
2024-01-07 11:00:00.000,Tablet,Other Links,Rupay,F3,87.1,93.62,106.22,63.61,166.99,8.32,139.22,343.65,619.12,97.02,3635.26,75.75,157.01,385.21,461.33,2403.97,55.18,391.86,165.59,8.22,13.31,104.06,442.245742092
2023-04-16 14:00:00.000,Television,Display,Bank Transfer,S2,80.1,87.34,2.38,93.18,125.63,9.58,87.5,42.2,142.4,84.16,3339.61,2.41,117.92,7895.03,2557.53,576.66,74.77,36.12,173.26,188.68,43.6,33.32,17.699862201
2025-08-17 04:00:00.000,Other,Social Network Referrals,Credit Card,F3,6.91,32.62,31.78,9.79,383.17,18.55,188.39,328.12,513.06,61.01,3369.86,14.72,167.18,5973.68,1522.2,2251.24,11.92,33.93,154.83,84.14,55.59,98.61,40.050629903
2024-01-10 18:00:00.000,Other,Display,GPay,S1,48.2,60.24,59.5,60.81,345.02,10.57,181.2,357.5,426.51,37.18,347.91,52.22,466.73,3420.44,2218.06,2626.32,9.67,60.69,137.96,144.44,90.15,93.14,2.408681806
2024-10-28 05:00:00.000,Tablet,Social Media Campaigns,GPay,F1,50.61,55.6,132.55,148.15,229.34,18.18,224.45,232.63,781.8,73.77,3488.83,92.54,299.47,7519.39,1926.76,65.2,67.89,332.02,62.89,48.81,82.39,139.09,71.477770949
2024-09-01 22:00:00.000,Mobile Phone,Display,Credit Card,S1,54.38,175.03,135.78,54.18,140.03,14.19,173.89,127.25,172.99,31.38,4757.92,55.5,137.78,8938.09,2508,2626.11,83.8,273.97,87.81,3.79,9.7,92.61,1255.387862797
2024-11-19 15:00:00.000,Tablet,Video,GPay,F5,89.27,11.8,105.88,105.41,97.44,8.72,239.01,141.72,176.77,47.65,3080.04,63.86,196.78,7442.51,1921.84,364.98,43.09,31.47,71,55.99,91.28,69.77,55.010537596
2023-08-06 05:00:00.000,Set-top Box,Social Network Referrals,Debit Card,F1,45.83,39.45,127.43,6.5,197.18,11.6,84.58,460.77,380.06,21.41,2880,88.36,20.68,1602.85,402.82,1294.25,17.58,56.94,183.71,94.78,69.07,133.85,30.386157417
2024-06-30 06:00:00.000,Tablet,Display,Debit Card,S3,30.57,152.17,18.84,6.68,196.08,13.67,233.24,218.77,689.83,12.21,877.6,60.53,454.33,8715.4,4409.88,664.31,48.5,168.79,25.07,136.16,90.08,126.2,6.445358402
2023-01-27 14:00:00.000,Mobile Phone,Display,Credit Card,F1,71.61,155.88,89.09,123.64,211.08,19.42,190.35,159.33,846.1,22.3,2136.01,31.13,492.3,6453.91,2978.14,805.78,66.63,275.05,134.82,145.58,42.89,116.44,14.672413793
2023-01-01 22:00:00.000,Other,Gen AI Search,GPay,S4,91.84,149.61,140.34,10.9,68.22,17.65,17.86,264.48,812.35,42.9,1599.1,44.89,173.22,1993.82,4265.36,754.07,51.28,354.51,180.93,188.27,73.05,75.07,8.493652733
2025-06-18 02:00:00.000,Other,Paid Search,Bank Transfer,F2,15.64,149.38,58,77,392.63,16.42,253.97,384.29,962.32,67.57,2379.34,16.31,205.05,7259.11,2571.28,1360.4,26.58,183.42,177.77,50.16,45.04,122.5,47.435007974
2025-03-11 22:00:00.000,Tablet,Display,Rupay,S1,73.38,105.14,38.3,114.31,71.34,13.45,22.59,57.29,982.69,56.06,3445.22,20.7,304.81,6698.39,4753.72,1088.2,6.31,429.8,7.11,143.85,38.68,26.99,23.950086896
2023-12-08 12:00:00.000,Set-top Box,Social Media Campaigns,GPay,S4,63.94,160.81,119.82,78.44,98.42,11.77,232.04,166.64,692.28,8.8,4170.14,24.84,23.11,1648.74,2248.18,826.45,25.45,261.72,190.54,31.55,69.22,41.86,132.175594295
2025-02-19 23:00:00.000,Television,Video,Bank Transfer,S1,85.69,83.09,9.65,122.74,216.69,18.92,271.74,259.39,280.26,59.33,2386.1,66.02,101.62,7680.66,3120.88,1756.73,99.77,229.27,192.55,145.39,86.02,85.96,16.411720201
2024-07-26 00:00:00.000,Television,Video,GPay,S3,59.43,95.64,69.09,86.1,52.69,17.99,54.6,77.27,197.92,89.46,3700.48,21.34,97.59,9121.52,269.51,1285.86,47.78,363,124.09,39.12,41.21,114.56,94.593047035
2023-01-08 00:00:00.000,Other,QR code,Debit Card,S1,27.88,53.3,80.06,24.03,399.61,13.14,253.84,452.6,543.11,41.22,1178.65,16.5,255.09,1272.09,2227.7,1620.02,80.84,92.39,79.99,96.14,35.09,6.6,12.2597254
2025-01-29 18:00:00.000,Set-top Box,Gen AI Search,Credit Card,S2,84.46,82.62,3.9,62.65,70.98,2.23,145.06,485.51,29.71,60.55,3337.64,50.45,42.81,3152.29,481.76,2628.63,39.46,147.21,22.84,64.55,53.01,63.1,51.706274206
2023-02-22 14:00:00.000,Other,Display,Debit Card,F1,87.71,144.76,111.53,47.95,380.59,7.72,132.3,279.21,208.27,43.98,3777.88,19.91,424.1,8538.72,2237.12,2654.06,53.23,309.37,171.01,191.51,64.97,70.4,19.726802778
2024-12-27 10:00:00.000,Other,Push Notification,GPay,S1,88.71,88.73,38.99,138.38,168.46,2.59,128.57,273.25,151.24,16.67,3928.57,61.54,214.82,3969.06,356.87,301.49,54.94,191.81,88.5,148.28,0.1,74.31,26.494267602
2023-06-08 09:00:00.000,Other,Push Notification,Credit Card,S3,29.45,25.38,40.74,19.85,209.23,14.33,234.2,385.86,841.59,14.34,4138.76,25.16,321.49,971.19,446.84,381.48,76.23,115.32,53,113.34,82.72,135.6,36.516322569
2023-12-10 23:00:00.000,Other,Social Network Referrals,Credit Card,F2,72.31,70.8,144.67,26.97,167.45,11.48,35.06,73.13,484.09,45.33,2949.74,58.7,358.34,6095.68,2924.07,453.81,90.4,230.11,166.61,162.97,69.16,69.04,18.099895686
2024-04-15 12:00:00.000,Mobile Phone,Other Links,GPay,S2,25.9,108.19,133.14,74.91,221.49,19.86,146.15,29.15,949.2,4.38,3422.82,90.05,195.99,6780.64,1272.34,2206.61,19.1,41.95,113.56,116.82,15.51,79.48,29.299948639
2024-05-25 22:00:00.000,Mobile Phone,QR code,Credit Card,S2,34.26,46.48,119.13,41.46,298.8,6.31,269.74,166.56,894.67,74.64,2474.28,30.24,112.69,8473.59,102.53,2593.7,41.15,72.72,81.24,157.7,65.38,96.17,15.689790742
2023-12-01 03:00:00.000,Mobile Phone,Social Network Referrals,Rupay,S4,54.07,194.49,26.63,18.54,374.53,7.83,103.54,461.38,552.9,40.97,899.41,26.26,137.42,2499.07,546.59,2536.68,59.98,459.15,167.69,105.07,28.16,28.5,8.560102789
2023-01-21 10:00:00.000,Other,Display,Bank Transfer,F5,8.73,181.72,17.87,84.15,315.28,18.62,107.16,351.29,134.08,90.29,1694.65,39.26,361.65,8235.29,2011.82,717.25,62.59,461.28,178.88,97.76,68,81.96,17.334799509
2023-09-12 02:00:00.000,Mobile Phone,Paid Search,GPay,F5,79.08,183.18,104.78,138.17,44.98,11.19,223.03,52.49,892.7,52.47,1365.67,60.71,230.22,317.51,1911.74,2198.07,67.19,439,149.57,73.05,83.9,14.97,18.695003422
2023-11-15 09:00:00.000,Set-top Box,Other Links,Credit Card,F5,57.65,65.12,124.33,30.8,158.5,13.47,156.55,248.68,415.54,82.2,1219.52,49.3,375.8,1844.17,2355.92,2784.08,70.69,344.12,192.76,4.25,8.82,135.65,286.945882353
2025-05-28 22:00:00.000,Other,Paid Search,Debit Card,S2,85.85,171.34,144.76,14.86,61.87,19.82,283.62,316.18,636.86,91.28,619.22,91.81,279.12,8472.73,1497.67,2747.25,64.97,366.92,121.56,89.57,77.14,68.41,6.913252205
2025-07-19 14:00:00.000,Mobile Phone,Video,Bank Transfer,F1,46.7,174.59,36.12,132.86,260.85,19.39,8.1,376.63,837.39,73.45,4847.62,64.72,184.37,1244.88,1642.92,1698.35,9.7,352.68,133.18,9.05,67.07,11.22,535.648618785
2023-12-21 17:00:00.000,Television,Push Notification,Rupay,F1,87.69,95.85,37.63,65.34,218.38,2.4,106.6,122.03,89.97,81.23,4511.05,49.41,78.34,5549.51,3505.47,1315.63,65.39,353.05,190.02,17,23.18,116.54,265.355882353
2025-05-10 08:00:00.000,Set-top Box,Gen AI Search,GPay,S3,65.47,160.3,146.41,125.24,20.02,4.25,112,157.87,586.42,67.7,2470.24,99.11,140.94,2339.96,2796.35,554.09,97.22,54.63,130.51,184.75,52.99,27.84,13.370717185
2024-12-14 03:00:00.000,Set-top Box,Push Notification,Debit Card,F5,19.7,167.86,79.34,109.65,348.23,11.69,277.87,192.43,216.78,47.44,4928.11,96.31,286.45,4798.95,4508.02,608.48,0.27,154.19,43,143.77,1.12,103.91,34.277735272
2025-01-15 14:00:00.000,Set-top Box,Paid Search,Bank Transfer,F1,22.47,13.55,85.28,25.01,360.23,19.53,290.54,353.22,531.43,93.85,2805.28,13.38,177.75,3941.32,3982.78,2663.06,35.15,313.35,72.49,23.31,20.13,122.99,120.346632347
2024-05-27 06:00:00.000,Tablet,Other Links,Rupay,F1,12.42,32.69,1.41,4.49,364.5,13.65,146.6,123.78,37.78,51.81,2683.44,30.89,69.68,5725.91,3145.16,2425.33,77.6,473.34,168.62,127.84,55.26,124.53,20.990613267
2025-08-08 01:00:00.000,Tablet,Video,Debit Card,S2,62.8,154.76,10.17,30.42,172.35,12.77,114.11,139.87,842.9,48.27,4199.6,17.19,154.7,6231.96,3048.2,1269.17,24.54,380.96,33.91,21.72,61.8,73.74,193.35174954
2024-09-01 08:00:00.000,Tablet,Gen AI Search,Credit Card,F1,4.66,13.72,125.26,18.93,278.14,14.19,268.98,194.69,916,27.72,1242.36,96.38,42.88,2703.65,2116.74,1408.03,77.33,146.39,125.07,120.51,95.39,75.47,10.30918596
2024-05-13 11:00:00.000,Set-top Box,Social Network Referrals,Rupay,F3,42.78,97.05,58.64,92.99,212.92,3.49,173.14,343.59,542.88,75.84,2029.44,18.33,349.94,7779.97,4454.1,2826.82,25.19,315.67,92.5,20.72,55.74,49.41,97.945945946
2023-05-13 11:00:00.000,Other,Video,Bank Transfer,F5,67.11,184.14,84.38,1.55,134.65,9.29,149.48,323.15,282.35,16.87,3151.95,68.82,373.7,1617.05,1725.81,115.71,61.12,384.76,30.25,21.47,40.57,60.92,146.807172799
2025-06-10 10:00:00.000,Tablet,Social Network Referrals,Bank Transfer,S4,32.22,172.11,82.63,106.91,153.44,5.09,124.29,115.5,125.56,54.21,3771.38,3.37,451.75,4573.01,236.65,1477.09,95.83,105.01,177.58,174.54,81.36,78.96,21.607539819
2024-08-18 18:00:00.000,Television,Paid Search,Debit Card,S4,0.84,12.31,22.83,17.39,20.6,19.73,287.27,127.75,394.58,17.31,1916.64,89.81,343.83,3726.91,4038.78,1451.14,11.14,66.86,134.35,56.59,91.89,115.34,33.868881428
2023-11-11 07:00:00.000,Television,Push Notification,Rupay,F1,22.66,7.94,135.57,135.3,372.27,9.02,278.64,302.62,408.04,97.96,954.2,66.12,429.98,4228.91,1180.95,1726.22,7.96,384.1,76,196.07,71.8,105.75,4.866629265
2024-01-03 22:00:00.000,Mobile Phone,Social Media Campaigns,Debit Card,S4,16.71,125.44,105.72,78.27,305.38,13.2,101.82,324.75,257.13,74.67,3852.33,17.66,408.82,6802.08,587.38,2771.73,50.35,268.91,14.12,72.74,85.71,95.22,52.960269453
2023-07-22 19:00:00.000,Television,Gen AI Search,GPay,F2,55.37,147.15,35.83,88.79,201.93,6.02,197.33,307.09,422.02,82.98,3610.89,26.08,312.92,4116.21,1759.89,971.83,10.68,54.47,194.56,115.77,78.24,3.2,31.190204716
2023-05-14 01:00:00.000,Tablet,Other Links,Rupay,S2,41.6,181.05,99.24,65.61,397.21,13.03,60.99,496.55,787.69,88.46,2050.85,69.53,495.29,808.45,4090.58,2925.2,85.04,235.88,15.99,113.43,1.62,111.17,18.08031385
2023-08-22 00:00:00.000,Tablet,Display,Debit Card,F3,65.75,87.96,139.46,92.34,35.98,13.25,71.7,392.3,181.62,77.02,3670.5,71.73,426.4,1667.59,3201.39,2498.89,28.91,8.2,184.37,91.86,75.1,98.78,39.957544089
2025-01-09 21:00:00.000,Mobile Phone,Other Links,Rupay,F1,54.36,111.45,59.68,45.37,256.33,18.36,168.4,79.22,979.47,20.46,1214.72,73.22,390.63,5850.79,3788.94,864.65,70.27,59.3,119.04,174.48,84.78,121.08,6.961944062
2024-11-21 21:00:00.000,Television,Social Media Campaigns,GPay,S4,10.29,20.04,32.06,60.22,68.14,2.25,15.61,5.45,135.81,86.82,3890.54,78.77,87.92,1552.85,2035.78,2722.34,59.34,487.12,10.48,25.95,48.96,61.34,149.924470135
2024-09-11 01:00:00.000,Tablet,Other Links,Bank Transfer,S1,35.57,99.74,99.78,95.23,197.98,18.56,226.28,459.15,33.88,22.85,2404.78,82.67,117.5,7697.02,3239.06,533.6,0.6,198.69,184.59,169.11,94.48,5.28,14.220211697
2023-03-23 22:00:00.000,Television,Other Links,Rupay,S4,52.32,44.57,117.67,71.1,7.82,16.94,257.7,396.03,943,55.94,115.9,26.01,138.37,597.6,481.5,1007.52,93.3,113.11,115.95,105.19,64.71,148.91,1.101815762
2023-12-18 01:00:00.000,Other,QR code,Bank Transfer,S1,39.88,6.06,95.19,64.23,55.58,19.72,104.36,191.3,159.92,76.53,3734.35,95.49,186.26,9368.43,1826.62,1919.83,43.31,79.99,112.82,122.11,46.38,52.77,30.581852428
2024-06-14 06:00:00.000,Set-top Box,Display,Bank Transfer,S4,25.38,158.26,25.2,72.02,175.95,11.64,94.33,6.6,941.99,32.04,2088.4,79.05,439.83,1224.22,4192,1449.27,7.56,359.58,55.54,171.11,20.56,20.76,12.205014318
2024-09-15 13:00:00.000,Tablet,Social Network Referrals,GPay,F3,7.72,3.47,118.51,17.14,350.31,6.64,137.84,342.13,392.52,85,1944.38,64.02,228.8,4658.86,4784.45,738.08,95.02,274.64,29.24,22.24,85.48,108.05,87.427158273
2023-01-19 10:00:00.000,Tablet,QR code,Bank Transfer,S2,97.98,79.02,113.69,81.33,351.95,8.47,233.25,285.23,91.47,76.35,2377.46,74.05,159.09,9320.67,1155.48,2881.5,51.8,86.85,149.22,123.4,32.09,148.46,19.266288493
2023-09-09 16:00:00.000,Set-top Box,Video,Credit Card,S4,97.4,184.36,101.69,31.77,8.57,3.14,92.13,290.3,425.11,80.17,2748.69,82.73,238.41,5462.98,4120.3,1555.45,26.85,252.86,60.34,177.66,92.74,27.66,15.471631206
2024-06-16 02:00:00.000,Mobile Phone,Video,Credit Card,F2,70.53,100.09,82.37,76.52,265.94,17.82,137.73,175.34,862.1,4.2,3300.03,46.92,124.03,1746.7,3583.5,1912.79,6.96,150.8,45.02,173.61,92.29,80.88,19.008294453
2025-01-09 04:00:00.000,Other,Paid Search,Bank Transfer,S1,90.57,39.13,69.5,141.05,393.22,11.91,156.96,346.03,257.78,86.91,4466.78,70.05,139.26,58.57,3463.47,394.17,50.76,96.98,142.12,101.32,50.81,59.32,44.085866561
2024-01-17 19:00:00.000,Mobile Phone,Video,Bank Transfer,F5,54.59,6.06,10.21,80.49,102.27,16.85,284.13,294.29,763.18,22.64,4238.29,8.39,301.21,3038.86,3416.48,2256.09,48.17,292.85,111.86,193.29,27.19,5.96,21.927104351
2024-12-18 19:00:00.000,Other,Social Media Campaigns,GPay,S4,84.94,142.25,63.08,141.17,39.66,2.63,279.32,449.53,481.76,90.62,2143.15,77.31,201.52,5441.42,3031.41,2340.59,44.23,133.21,128.95,140.77,67.05,39.25,15.224479648
2023-10-21 21:00:00.000,Tablet,Social Network Referrals,Credit Card,S2,77.94,43.01,55.14,92.02,251.43,17.35,71.79,381.65,615.59,29.12,4285.22,64.51,328.58,4048.81,405.23,39.92,56.12,272.92,32.69,64.31,52.15,130.84,66.633805007
2023-12-18 23:00:00.000,Mobile Phone,Gen AI Search,Debit Card,F3,84.76,42.12,85.2,6.92,233.3,10.5,152.32,382.21,970,2.52,1488.6,59.89,96.2,8417.06,88.92,860.38,74.2,264.47,63.36,144.36,14.46,84.77,10.311720698
2023-05-12 08:00:00.000,Television,Paid Search,Debit Card,S2,53.01,91.69,122.43,136.77,248.73,8.93,256.27,459.51,815.93,88.03,1315.85,30.16,50.13,6230.93,3092.95,2405.32,69.05,347.84,136.49,22.86,92.46,110.99,57.561242345
2025-08-14 01:00:00.000,Television,Social Network Referrals,Credit Card,S2,62.96,187.65,21.79,61.71,399.01,6.39,211.41,399.39,404.59,54.54,2556.26,62.05,36.63,6214.44,2635.52,1692.54,7.73,218.29,145.09,29.93,25.77,16.99,85.407951888
2024-12-11 02:00:00.000,Mobile Phone,Video,Rupay,F3,24.84,124.27,130.45,138.69,176.32,15,139.31,118.66,258.44,68.55,1402.11,4.48,452.28,2295.64,4557.54,2437.46,34.3,265.33,33.25,126.44,17.28,70.12,11.089133186
2023-09-08 11:00:00.000,Set-top Box,Push Notification,Bank Transfer,S3,84.98,90.74,29.34,129.13,80.78,3.81,136.45,110.1,560.29,81.85,4983.01,23.72,23.5,6627.85,1539.22,1746.05,79.3,468.99,117.82,88.95,9.91,23.63,56.02034851
2024-07-03 13:00:00.000,Other,Other Links,Bank Transfer,F2,7.26,20.94,106.43,133.16,324.93,10.21,220.72,5.52,281.31,92.29,130.47,10.2,109.61,4634.55,2863.85,2317.7,49.78,43.17,49.48,41.88,88.57,99.67,3.115329513
2023-02-19 14:00:00.000,Tablet,Other Links,Bank Transfer,F2,82.63,61.29,63.81,149.06,213.24,2.5,36.26,18.03,739.39,90.01,954.12,39.81,292.57,2686.17,471.4,2425.93,62.77,33.19,111.04,29.41,62.81,121.87,32.442026522
2025-07-20 17:00:00.000,Mobile Phone,Paid Search,Bank Transfer,S3,28.37,29.55,16.34,37.82,284.71,4.81,114.96,53.88,339.75,36.91,3024.53,15.85,241.67,4150.34,3100.6,1799.39,94.95,186.05,180.42,6.09,47.39,116.63,496.638752053
2025-05-09 18:00:00.000,Television,Social Network Referrals,Bank Transfer,S2,66,180.14,60.99,16.66,293.55,1.24,90.04,92.11,641.12,63.53,4027.49,2.67,410.31,7210.18,2425.36,1704.21,73.91,429.33,47.85,33.24,88.33,16.03,121.163959085
2023-02-21 14:00:00.000,Other,Display,Bank Transfer,S1,78.04,165.78,119.63,24.17,286.7,17.24,241.58,483.97,379.65,95.66,3390.66,55.12,19.54,7356.44,4350.54,1959.6,40.11,75.82,27.39,113.7,25.71,147.49,29.821108179
2024-08-01 21:00:00.000,Set-top Box,Paid Search,GPay,S2,65.26,91.58,62.27,77.98,74.98,6.76,208.31,25.22,308.47,41.45,489.62,14.28,481.5,1120.34,404.29,344.57,92.65,91.95,55.21,178.67,17.05,126.25,2.740359322
2024-06-02 13:00:00.000,Mobile Phone,Social Network Referrals,GPay,F5,68.68,63.17,110.03,90.76,127.26,16.56,248.02,358.8,536.1,73.19,3722.3,7.34,234.7,674.58,2546.32,992.98,69.96,185.55,75.17,13.17,70.7,88.61,282.634776006
2025-04-04 11:00:00.000,Television,Video,Credit Card,S2,62.44,188.41,82.44,81,162.35,5.75,281.93,399.98,281.4,3.43,132.54,95.22,50.13,9586.24,368.37,1358.18,16.04,238.97,4.04,167.8,22.75,112.99,0.7898688915
2023-06-01 01:00:00.000,Mobile Phone,Paid Search,Bank Transfer,F2,34.96,108.68,38.72,132.92,42.26,15.44,127.39,233.29,321.24,65.53,3386.21,27.53,40.52,7981.45,3012.62,2673.81,79.5,289.16,73.05,156.01,41.87,126.06,21.705083007
2025-07-11 14:00:00.000,Television,Gen AI Search,GPay,S4,95.71,40.94,143.13,8.02,397,8.56,39.39,247.98,995.61,27.13,1056.84,34.45,26.97,5592.58,2083.56,1052.98,75.19,111.68,74.49,110.35,19.92,110.97,9.57716357
2024-10-08 19:00:00.000,Tablet,Paid Search,Debit Card,F5,6.68,106.48,72.08,74.39,78.52,3.58,144.1,382.54,319.55,61.05,4866.47,50.93,396.9,8368.45,565.39,1765.45,58.22,139.17,153.39,81.22,75.79,71.93,59.917138636
2025-04-12 09:00:00.000,Set-top Box,QR code,Rupay,S4,90.42,192.28,89.47,54.64,253.42,17.07,206.3,362.91,819.94,11.84,4215.48,14.5,378.87,7909.42,1142.54,2365.51,86.76,50.53,185.38,134.01,64.45,136.44,31.456458473
2023-03-25 22:00:00.000,Mobile Phone,QR code,GPay,F1,59.43,98.11,88.5,17.87,26.31,6.58,15.52,323.03,882.64,46.52,4032.13,5.82,465.99,5659.6,3705.57,1947.07,69.55,311.6,107.65,102.31,57.36,6.55,39.410908025
2025-05-09 18:00:00.000,Mobile Phone,Social Network Referrals,Debit Card,F2,80.89,141.23,99.03,5.45,154.7,18.11,237.85,417.35,613.31,49.42,1440.91,30.72,404.86,203.95,2618.89,2001.5,38.88,193.45,143.46,156.23,48.86,91.89,9.223004545
2024-10-06 13:00:00.000,Tablet,Gen AI Search,Debit Card,S1,63.3,118.56,3.13,90.91,234.6,9.82,131.16,4.88,735.57,26.52,2102.05,35.19,391.01,395.97,4768.33,1624.23,73.87,143.25,136.59,70.83,4.03,141.35,29.677396583
2025-04-18 00:00:00.000,Other,Display,Rupay,S2,74.98,103.87,147.06,25.18,369.83,17.7,241.87,355.19,71.87,72.13,4116.6,74.47,201.1,1443.08,2476.5,569.18,47.89,34.65,113.96,31.22,68.54,22.26,131.857783472
